7.8763960733212752e-03 7.6199319972587607e-03 7.3730303708870615e-03 7.1353150699803103e-03 6.9065069859496793e-03 6.6863195736945385e-03 6.4744705982474433e-03 6.2707047827617896e-03 6.0747596326430472e-03 5.8863970542448619e-03 5.7053775061528585e-03 5.5314780264371938e-03 5.3644799157612213e-03 5.2041756961469041e-03 5.0503649587662312e-03 4.9028558803999667e-03 4.7614644494729597e-03 4.6260141432357569e-03 4.4963360552593970e-03 4.3722682899744163e-03 4.2536561036457749e-03 4.1403514534978742e-03 4.0322129867008125e-03 3.9291057583041465e-03 3.8309011201647161e-03 3.7374765340001037e-03 3.6487154272446588e-03 3.5645070477017112e-03 3.4847463215988794e-03 3.4093337271407591e-03 3.3381751659978241e-03 3.2711818494434507e-03 3.2082701848862938e-03 3.1493616734401073e-03 3.0943828107748489e-03 3.0432649960920278e-03 2.9959444461764443e-03 2.9523621159586624e-03 2.9124636247944823e-03 2.8761991886135652e-03 2.8435235578061096e-03 2.8143959607641257e-03 2.7887800529937598e-03 2.7666438717865462e-03 2.7479597963195540e-03 2.7327045131987663e-03 2.7208589873714468e-03 2.7124084383679443e-03 2.7073423218664829e-03 2.7056543165300843e-03 
1.5688042010209489e-02 1.5177311045428523e-02 1.4685516250314829e-02 1.4212048690806322e-02 1.3756311389697786e-02 1.3317741241204120e-02 1.2895786731050764e-02 1.2489924262715120e-02 1.2099645641774594e-02 1.1724464816533742e-02 1.1363913288997300e-02 1.1017541190511522e-02 1.0684916492143705e-02 1.0365623921893498e-02 1.0059265314698872e-02 9.7654581974209072e-03 9.4838361328586241e-03 9.2140475991356469e-03 8.9557560481330345e-03 8.7086391355794875e-03 8.4723885520798931e-03 8.2467094905556895e-03 8.0313203680438296e-03 7.8259524218893504e-03 7.6303494045100156e-03 7.4442672462236180e-03 7.2674737612249641e-03 7.0997483511171054e-03 6.9408817342241332e-03 6.7906756813204691e-03 6.6489427703798950e-03 6.5155061514012074e-03 6.3901993265050123e-03 6.2728659417688902e-03 6.1633595923526428e-03 6.0615436396948595e-03 5.9672910411024370e-03 5.8804841911667995e-03 5.8010147750722210e-03 5.7287836334009431e-03 5.6637006384387860e-03 5.6056845816924690e-03 5.5546630725759622e-03 5.5105724480746382e-03 5.4733576933137552e-03 5.4429723729089111e-03 5.4193785730290954e-03 5.4025468540855447e-03 5.3924562140006205e-03 5.3890940620006421e-03 
3.1118478228248665e-02 3.0105409162201127e-02 2.9129896207728302e-02 2.8190733680560260e-02 2.7286744718135306e-02 2.6416803839252934e-02 2.5579824693332604e-02 2.4774763154655630e-02 2.4000614723924417e-02 2.3256413373910007e-02 2.2541230546828283e-02 2.1854173881893587e-02 2.1194386026597720e-02 2.0561043808369078e-02 1.9953356865739662e-02 1.9370567038355161e-02 1.8811947059648185e-02 1.8276799966192588e-02 1.7764457968625851e-02 1.7274281819348061e-02 1.6805659866553874e-02 1.6358007395842058e-02 1.5930765829583457e-02 1.5523402076184816e-02 1.5135407836016711e-02 1.4766298984505743e-02 1.4415614958091835e-02 1.4082918185032158e-02 1.3767793536556786e-02 1.3469847810259523e-02 1.3188709238906686e-02 1.2924027026695560e-02 1.2675470911618067e-02 1.2442730753203093e-02 1.2225516145723264e-02 1.2023556055658241e-02 1.1836598483658426e-02 1.1664410149986764e-02 1.1506776203534595e-02 1.1363499953664065e-02 1.1234402624840538e-02 1.1119323133517611e-02 1.1018117887176802e-02 1.0930660605131809e-02 1.0856842160976352e-02 1.0796570446410424e-02 1.0749770256314736e-02 1.0716383194909885e-02 1.0696367602893601e-02 1.0689698505458901e-02 
4.6037977215580436e-02 4.4539175740419414e-02 4.3095969400495475e-02 4.1706527725966148e-02 4.0369131797666019e-02 3.9082104272038252e-02 3.7843843401442270e-02 3.6652802193959305e-02 3.5507495199097648e-02 3.4406493223085498e-02 3.3348422345014006e-02 3.2331962528647756e-02 3.1355845289087997e-02 3.0418852796305736e-02 2.9519815806593477e-02 2.8657612587391561e-02 2.7831167278777744e-02 2.7039448680833775e-02 2.6281468910276398e-02 2.5556282180972667e-02 2.4862983632552110e-02 2.4200708184849946e-02 2.3568629474656537e-02 2.2965958812502449e-02 2.2391944205684033e-02 2.1845869417159398e-02 2.1327053071584376e-02 2.0834847807109712e-02 2.0368639464968887e-02 1.9927846325752792e-02 1.9511918381384361e-02 1.9120336650457852e-02 1.8752612529567041e-02 1.8408287184335802e-02 1.8086930976488121e-02 1.7788142927994490e-02 1.7511550220606201e-02 1.7256807730753304e-02 1.7023597598846398e-02 1.6811628832711773e-02 1.6620636944459550e-02 1.6450383620497330e-02 1.6300656424143866e-02 1.6171268530577328e-02 1.6062058493706673e-02 1.5972890044734157e-02 1.5903651922117266e-02 1.5854257732744015e-02 1.5824645844131586e-02 1.5814779307525006e-02 
6.0201488575190934e-02 5.8241618760023678e-02 5.6354399333332361e-02 5.4537506953857479e-02 5.2788657763204537e-02 5.1105680050173741e-02 4.9486468151173982e-02 4.7929004735499825e-02 4.6431344957660090e-02 4.4991620721235623e-02 4.3608035396735828e-02 4.2278862567144089e-02 4.1002443838411902e-02 3.9777186412984111e-02 3.8601561564117585e-02 3.7474102296331038e-02 3.6393401866707129e-02 3.5358111766329685e-02 3.4366940223228885e-02 3.3418650465536590e-02 3.2512059259832547e-02 3.1646035382395146e-02 3.0819498241469498e-02 3.0031416506502935e-02 2.9280806836920085e-02 2.8566732643679718e-02 2.7888302929330776e-02 2.7244671169576774e-02 2.6635034262066638e-02 2.6058631520598965e-02 2.5514743728559670e-02 2.5002692239795465e-02 2.4521838132861379e-02 2.4071581413226746e-02 2.3651360264884080e-02 2.3260650349244797e-02 2.2898964150889514e-02 2.2565850369289570e-02 2.2260893355655644e-02 2.1983712594333172e-02 2.1733962227983503e-02 2.1511330626053638e-02 2.1315539995916299e-02 2.1146346036264897e-02 2.1003537632267828e-02 2.0886936592157873e-02 2.0796397424881638e-02 2.0731807158565919e-02 2.0693085199552066e-02 2.0680183231834588e-02 
7.3376542155402444e-02 7.0987729728014606e-02 6.8687504108808958e-02 6.6472978950106551e-02 6.4341400296635876e-02 6.2290102273265056e-02 6.0316529055734459e-02 5.8418215826925940e-02 5.6592795241772825e-02 5.4837988862061281e-02 5.3151607488568502e-02 5.1531546714623087e-02 4.9975785162281516e-02 4.8482381578087513e-02 4.7049472535208470e-02 4.5675270112615837e-02 4.4358059603479195e-02 4.3096197453979211e-02 4.1888109135837653e-02 4.0732287248176582e-02 3.9627289583009304e-02 3.8571737366691547e-02 3.7564313509578173e-02 3.6603760983563639e-02 3.5688881239577953e-02 3.4818532720993355e-02 3.3991629433890121e-02 3.3207139594938824e-02 3.2464084342514896e-02 3.1761536515904111e-02 3.1098619498265635e-02 3.0474506122784569e-02 2.9888417640642238e-02 2.9339622749247462e-02 2.8827436679780195e-02 2.8351220342746859e-02 2.7910379530540021e-02 2.7504364176014710e-02 2.7132667666125168e-02 2.6794826209789478e-02 2.6490418259192135e-02 2.6219063983780006e-02 2.5980424796331818e-02 2.5774202930472279e-02 2.5600141069132630e-02 2.5458022023477942e-02 2.5347668461904175e-02 2.5268942688771397e-02 2.5221746472590716e-02 2.5206020923453802e-02 
8.5346731613715587e-02 8.2568231308840168e-02 7.9892758211997053e-02 7.7316971673162288e-02 7.4837659153540306e-02 7.2451726045139678e-02 7.0156195897805931e-02 6.7948203969859094e-02 6.5824995520368329e-02 6.3783921033288740e-02 6.1822433911185859e-02 5.9938086519973975e-02 5.8128527753955342e-02 5.6391499604051390e-02 5.4724834740646516e-02 5.3126453490151666e-02 5.1594361491210501e-02 5.0126647011637056e-02 4.8721478710921688e-02 4.7377103245190261e-02 4.6091843159012109e-02 4.4864094736583017e-02 4.3692326038163191e-02 4.2575074964595290e-02 4.1510947447264246e-02 4.0498615700875894e-02 3.9536816570214593e-02 3.8624349953001638e-02 3.7760077302129720e-02 3.6942920205910071e-02 3.6171859041451183e-02 3.5445931703305192e-02 3.4764232402294634e-02 3.4125910535763151e-02 3.3530169625944233e-02 3.2976266326280035e-02 3.2463509493844731e-02 3.1991259326965289e-02 3.1558926566909291e-02 3.1165971762609841e-02 3.0811904597570227e-02 3.0496283278052542e-02 3.0218713981827221e-02 2.9978850366771066e-02 2.9776393138714524e-02 2.9611089677990358e-02 2.9482733724223852e-02 2.9391165118967579e-02 2.9336269605859704e-02 2.9317978688060159e-02 
9.5915531111141594e-02 9.2792967552337277e-02 8.9786177302757050e-02 8.6891424830655317e-02 8.4105088047615545e-02 8.1423697384716193e-02 7.8843902434010904e-02 7.6362487309864946e-02 7.3976353756228616e-02 7.1682525759200283e-02 6.9478140284925438e-02 6.7360447340518742e-02 6.5326804161878860e-02 6.3374673480036017e-02 6.1501619325688463e-02 5.9705304668768173e-02 5.7983488053856315e-02 5.6334021099785282e-02 5.4754845623102850e-02 5.3243991199127177e-02 5.1799572618437408e-02 5.0419787589920072e-02 4.9102914456244311e-02 4.7847310068276520e-02 4.6651407720716277e-02 4.5513715205800491e-02 4.4432812946244675e-02 4.3407352226954549e-02 4.2436053510383195e-02 4.1517704840992611e-02 4.0651160332409259e-02 3.9835338737979412e-02 3.9069222101419464e-02 3.8351854486750436e-02 3.7682340785465646e-02 3.7059845599650032e-02 3.6483592199609657e-02 3.5952861554674545e-02 3.5466991436031034e-02 3.5025375590403612e-02 3.4627462983595599e-02 3.4272757112925427e-02 3.3960815387705942e-02 3.3691248576993835e-02 3.3463720323920684e-02 3.3277946725994975e-02 3.3133695980861202e-02 3.3030788097060712e-02 3.2969094669446523e-02 3.2948538718962118e-02 
1.0490942333466509e-01 1.0149404514695677e-01 9.8205318649932510e-02 9.5039123427934760e-02 9.1991519012268069e-02 8.9058695618280670e-02 8.6236998275509083e-02 8.3522903240396518e-02 8.0913025786162843e-02 7.8404108247081036e-02 7.5993020774948045e-02 7.3676754470848468e-02 7.1452419417879068e-02 6.9317240021315840e-02 6.7268552148006602e-02 6.5303799471872828e-02 6.3420530454256524e-02 6.1616395205617826e-02 5.9889142584238046e-02 5.8236617380297437e-02 5.6656757623666662e-02 5.5147592016968838e-02 5.3707237470258636e-02 5.2333896755482834e-02 5.1025856261454269e-02 4.9781483856815342e-02 4.8599226853337361e-02 4.7477610068076569e-02 4.6415233983488305e-02 4.5410773000204491e-02 4.4462973783947875e-02 4.3570653700793056e-02 4.2732699342240735e-02 4.1948065135378035e-02 4.1215772038648436e-02 4.0534906319973731e-02 3.9904618416776949e-02 3.9324121875856197e-02 3.8792692372092132e-02 3.8309666804665549e-02 3.7874442469644075e-02 3.7486476307963999e-02 3.7145284227806788e-02 3.6850440500570750e-02 3.6601577229658212e-02 3.6398383891426016e-02 3.6240606947724394e-02 3.6128049529539630e-02 3.6060571191347597e-02 3.6038087735869972e-02 
1.1218068560611696e-01 1.0852860131746082e-01 1.0501192851092248e-01 1.0162628893933794e-01 9.8367452942171571e-02 9.5231357441059622e-02 9.2214087590890420e-02 8.9311879466172861e-02 8.6521111332720141e-02 8.3838301154548031e-02 8.1260101344496793e-02 7.8783294904127402e-02 7.6404791383306997e-02 7.4121622921623220e-02 7.1930940693046147e-02 6.9830011198986575e-02 6.7816212995428157e-02 6.5887033305813233e-02 6.4040064978532346e-02 6.2273003412389324e-02 6.0583643732972793e-02 5.8969878005004160e-02 5.7429692626618553e-02 5.5961165801156301e-02 5.4562465148775371e-02 5.3231845414551136e-02 5.1967646293777557e-02 5.0768290358819572e-02 4.9632281091485146e-02 4.8558201015514037e-02 4.7544709927895001e-02 4.6590543226685786e-02 4.5694510332980103e-02 4.4855493205434339e-02 4.4072444945140309e-02 4.3344388489381915e-02 4.2670415392468908e-02 4.2049684692205394e-02 4.1481421860578287e-02 4.0964917837306276e-02 4.0499528145115565e-02 4.0084672085567687e-02 3.9719832014490322e-02 3.9404552696074208e-02 3.9138440734844730e-02 3.8921164084796255e-02 3.8752451635074785e-02 3.8632092871694876e-02 3.8559937614867042e-02 3.8535895831608033e-02 
